Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
FAEPRAA2165_01945	pfam_number	pfam01554	MatE	FAEPRAA2165_RS08125
FAEPRAA2165_01945	pfam_number	pfam01554	MatE	FAEPRAA2165_RS08125
FAEPRAA2165_02454	pfam_number	pfam01554	MatE	FAEPRAA2165_RS10190
FAEPRAA2165_02454	pfam_number	pfam01554	MatE	FAEPRAA2165_RS10190
FAEPRAA2165_02859	pfam_number	pfam01554	MatE	FAEPRAA2165_RS11925
FAEPRAA2165_02859	pfam_number	pfam01554	MatE	FAEPRAA2165_RS11925
FAEPRAA2165_02893	pfam_number	pfam01554	MatE	FAEPRAA2165_RS12060
FAEPRAA2165_02893	pfam_number	pfam01554	MatE	FAEPRAA2165_RS12060
FAEPRAA2165_03099	pfam_number	pfam01554	MatE	FAEPRAA2165_RS12950
FAEPRAA2165_03099	pfam_number	pfam01554	MatE	FAEPRAA2165_RS12950
FAEPRAA2165_03199	pfam_number	pfam01554	MatE	NA
FAEPRAA2165_03200	pfam_number	pfam01554	MatE	NA
FAEPRAA2165_03370	pfam_number	pfam01554	MatE	FAEPRAA2165_RS14045
FAEPRAA2165_03370	pfam_number	pfam01554	MatE	FAEPRAA2165_RS14045
FAEPRAA2165_03522	pfam_number	pfam01554	MatE	FAEPRAA2165_RS14730
FAEPRAA2165_03522	pfam_number	pfam01554	MatE	FAEPRAA2165_RS14730
FAEPRAA2165_00059	pfam_number	pfam01555	N6_N4_Mtase	FAEPRAA2165_RS00235
FAEPRAA2165_00195	pfam_number	pfam01555	N6_N4_Mtase	FAEPRAA2165_RS00820
FAEPRAA2165_01879	pfam_number	pfam01555	N6_N4_Mtase	FAEPRAA2165_RS07820
FAEPRAA2165_01893	pfam_number	pfam01555	N6_N4_Mtase	FAEPRAA2165_RS07885
FAEPRAA2165_02022	pfam_number	pfam01555	N6_N4_Mtase	FAEPRAA2165_RS08465
FAEPRAA2165_02717	pfam_number	pfam01555	N6_N4_Mtase	FAEPRAA2165_RS11305
FAEPRAA2165_03404	pfam_number	pfam01555	N6_N4_Mtase	FAEPRAA2165_RS14190
FAEPRAA2165_02604	pfam_number	pfam01556	DnaJ_C	FAEPRAA2165_RS10805
FAEPRAA2165_02591	pfam_number	pfam01557	FAA_hydrolase	FAEPRAA2165_RS10750
FAEPRAA2165_00243	pfam_number	pfam01558	POR	FAEPRAA2165_RS00990
FAEPRAA2165_01731	pfam_number	pfam01564	Spermine_synth	FAEPRAA2165_RS07235
FAEPRAA2165_02363	pfam_number	pfam01565	FAD_binding_4	FAEPRAA2165_RS09810
FAEPRAA2165_00592	pfam_number	pfam01569	PAP2	FAEPRAA2165_RS02400
FAEPRAA2165_01085	pfam_number	pfam01569	PAP2	FAEPRAA2165_RS04495
FAEPRAA2165_02935	pfam_number	pfam01569	PAP2	FAEPRAA2165_RS12270
FAEPRAA2165_01154	pfam_number	pfam01580	FtsK_SpoIIIE	FAEPRAA2165_RS04775
FAEPRAA2165_03283	pfam_number	pfam01580	FtsK_SpoIIIE	FAEPRAA2165_RS13695
FAEPRAA2165_00939	pfam_number	pfam01588	tRNA_bind	FAEPRAA2165_RS03890
FAEPRAA2165_01753	pfam_number	pfam01588	tRNA_bind	FAEPRAA2165_RS07315
FAEPRAA2165_02509	pfam_number	pfam01592	NifU_N	FAEPRAA2165_RS10410
FAEPRAA2165_00542	pfam_number	pfam01594	AI-2E_transport	FAEPRAA2165_RS02160
FAEPRAA2165_01574	pfam_number	pfam01594	AI-2E_transport	FAEPRAA2165_RS06545
FAEPRAA2165_01621	pfam_number	pfam01594	AI-2E_transport	FAEPRAA2165_RS06745
FAEPRAA2165_03476	pfam_number	pfam01595	DUF21	FAEPRAA2165_RS14535
FAEPRAA2165_00362	pfam_number	pfam01613	Flavin_Reduct	FAEPRAA2165_RS01460
FAEPRAA2165_00890	pfam_number	pfam01624	MutS_I	FAEPRAA2165_RS03680
FAEPRAA2165_02408	pfam_number	pfam01624	MutS_I	FAEPRAA2165_RS10005
FAEPRAA2165_02710	pfam_number	pfam01624	MutS_I	FAEPRAA2165_RS11270
FAEPRAA2165_01780	pfam_number	pfam01625	PMSR	FAEPRAA2165_RS07425
FAEPRAA2165_02607	pfam_number	pfam01628	HrcA	FAEPRAA2165_RS10820
FAEPRAA2165_03157	pfam_number	pfam01632	Ribosomal_L35p	FAEPRAA2165_RS13205
FAEPRAA2165_00489	pfam_number	pfam01634	HisG	FAEPRAA2165_RS01960
FAEPRAA2165_01720	pfam_number	pfam01636	APH	FAEPRAA2165_RS07180
FAEPRAA2165_01760	pfam_number	pfam01637	ATPase_2	FAEPRAA2165_RS07350
FAEPRAA2165_01780	pfam_number	pfam01641	SelR	FAEPRAA2165_RS07425
FAEPRAA2165_01632	pfam_number	pfam01643	Acyl-ACP_TE	FAEPRAA2165_RS06795
FAEPRAA2165_02188	pfam_number	pfam01645	Glu_synthase	NA
FAEPRAA2165_03466	pfam_number	pfam01648	ACPS	FAEPRAA2165_RS14490
FAEPRAA2165_00506	pfam_number	pfam01649	Ribosomal_S20p	FAEPRAA2165_RS02030
FAEPRAA2165_02351	pfam_number	pfam01653	DNA_ligase_aden	NA
FAEPRAA2165_02353	pfam_number	pfam01653	DNA_ligase_aden	NA
FAEPRAA2165_02895	pfam_number	pfam01656	CbiA	FAEPRAA2165_RS12070
FAEPRAA2165_02903	pfam_number	pfam01656	CbiA	FAEPRAA2165_RS12115
FAEPRAA2165_01445	pfam_number	pfam01661	Macro	FAEPRAA2165_RS06030
FAEPRAA2165_02259	pfam_number	pfam01661	Macro	FAEPRAA2165_RS09405
FAEPRAA2165_02686	pfam_number	pfam01661	Macro	FAEPRAA2165_RS11155
FAEPRAA2165_00936	pfam_number	pfam01668	SmpB	FAEPRAA2165_RS03880
FAEPRAA2165_00965	pfam_number	pfam01676	Metalloenzyme	FAEPRAA2165_RS03985
FAEPRAA2165_00969	pfam_number	pfam01676	Metalloenzyme	FAEPRAA2165_RS04000
FAEPRAA2165_01393	pfam_number	pfam01678	DAP_epimerase	FAEPRAA2165_RS05825
FAEPRAA2165_01393	pfam_number	pfam01678	DAP_epimerase	FAEPRAA2165_RS05825
FAEPRAA2165_01841	pfam_number	pfam01687	Flavokinase	FAEPRAA2165_RS07655
FAEPRAA2165_00234	pfam_number	pfam01694	Rhomboid	FAEPRAA2165_RS00970
FAEPRAA2165_00773	pfam_number	pfam01694	Rhomboid	FAEPRAA2165_RS03175
FAEPRAA2165_00602	pfam_number	pfam01695	IstB_IS21	FAEPRAA2165_RS02435
FAEPRAA2165_01309	pfam_number	pfam01695	IstB_IS21	FAEPRAA2165_RS05450
FAEPRAA2165_01987	pfam_number	pfam01695	IstB_IS21	FAEPRAA2165_RS08305
FAEPRAA2165_02073	pfam_number	pfam01695	IstB_IS21	FAEPRAA2165_RS08680
FAEPRAA2165_03277	pfam_number	pfam01695	IstB_IS21	FAEPRAA2165_RS13665
FAEPRAA2165_03537	pfam_number	pfam01695	IstB_IS21	FAEPRAA2165_RS14795
FAEPRAA2165_01854	pfam_number	pfam01699	Na_Ca_ex	FAEPRAA2165_RS07710
FAEPRAA2165_01854	pfam_number	pfam01699	Na_Ca_ex	FAEPRAA2165_RS07710
FAEPRAA2165_02317	pfam_number	pfam01702	TGT	FAEPRAA2165_RS09635
FAEPRAA2165_02196	pfam_number	pfam01709	Transcrip_reg	FAEPRAA2165_RS09155
FAEPRAA2165_02335	pfam_number	pfam01713	Smr	FAEPRAA2165_RS09715
FAEPRAA2165_02406	pfam_number	pfam01715	IPPT	FAEPRAA2165_RS09995
FAEPRAA2165_01673	pfam_number	pfam01725	Ham1p_like	FAEPRAA2165_RS06975
FAEPRAA2165_02296	pfam_number	pfam01728	FtsJ	FAEPRAA2165_RS09555
FAEPRAA2165_00112	pfam_number	pfam01734	Patatin	FAEPRAA2165_RS00480
FAEPRAA2165_02521	pfam_number	pfam01734	Patatin	FAEPRAA2165_RS10460
FAEPRAA2165_03195	pfam_number	pfam01734	Patatin	FAEPRAA2165_RS13365
FAEPRAA2165_03061	pfam_number	pfam01741	MscL	FAEPRAA2165_RS12790
FAEPRAA2165_00381	pfam_number	pfam01743	PolyA_pol	FAEPRAA2165_RS01540
FAEPRAA2165_01223	pfam_number	pfam01746	tRNA_m1G_MT	FAEPRAA2165_RS05090
FAEPRAA2165_00063	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS00255
FAEPRAA2165_00250	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS01020
FAEPRAA2165_00570	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS02295
FAEPRAA2165_00871	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS03595
FAEPRAA2165_01825	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS07590
FAEPRAA2165_02109	pfam_number	pfam01751	Toprim	NA
FAEPRAA2165_02713	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS11285
FAEPRAA2165_02957	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS12370
FAEPRAA2165_03148	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS13160
FAEPRAA2165_03153	pfam_number	pfam01751	Toprim	FAEPRAA2165_RS13185
FAEPRAA2165_02883	pfam_number	pfam01757	Acyl_transf_3	FAEPRAA2165_RS12020
FAEPRAA2165_03052	pfam_number	pfam01758	SBF	FAEPRAA2165_RS12760
FAEPRAA2165_00019	pfam_number	pfam01761	DHQ_synthase	FAEPRAA2165_RS00085
FAEPRAA2165_02627	pfam_number	pfam01764	Lipase_3	FAEPRAA2165_RS10905
FAEPRAA2165_02171	pfam_number	pfam01765	RRF	FAEPRAA2165_RS09050
FAEPRAA2165_00237	pfam_number	pfam01769	MgtE	FAEPRAA2165_RS00975
FAEPRAA2165_01402	pfam_number	pfam01769	MgtE	FAEPRAA2165_RS05855
FAEPRAA2165_01224	pfam_number	pfam01782	RimM	FAEPRAA2165_RS05095
FAEPRAA2165_01715	pfam_number	pfam01783	Ribosomal_L32p	FAEPRAA2165_RS07155
FAEPRAA2165_02851	pfam_number	pfam01784	NIF3	FAEPRAA2165_RS11895
FAEPRAA2165_02206	pfam_number	pfam01790	LGT	FAEPRAA2165_RS09190
FAEPRAA2165_00345	pfam_number	pfam01791	DeoC	FAEPRAA2165_RS01390
FAEPRAA2165_00632	pfam_number	pfam01795	Methyltransf_5	FAEPRAA2165_RS02565
FAEPRAA2165_01590	pfam_number	pfam01799	Fer2_2	FAEPRAA2165_RS06610
FAEPRAA2165_00203	pfam_number	pfam01807	zf-CHC2	FAEPRAA2165_RS00845
FAEPRAA2165_00583	pfam_number	pfam01807	zf-CHC2	FAEPRAA2165_RS02355
FAEPRAA2165_00796	pfam_number	pfam01807	zf-CHC2	FAEPRAA2165_RS03280
FAEPRAA2165_00856	pfam_number	pfam01807	zf-CHC2	FAEPRAA2165_RS03530
FAEPRAA2165_00882	pfam_number	pfam01807	zf-CHC2	FAEPRAA2165_RS15335
FAEPRAA2165_02091	pfam_number	pfam01807	zf-CHC2	FAEPRAA2165_RS08755
FAEPRAA2165_03325	pfam_number	pfam01807	zf-CHC2	FAEPRAA2165_RS13885
FAEPRAA2165_01361	pfam_number	pfam01808	AICARFT_IMPCHas	FAEPRAA2165_RS05695
FAEPRAA2165_00260	pfam_number	pfam01809	Haemolytic	FAEPRAA2165_RS01060
FAEPRAA2165_01289	pfam_number	pfam01812	5-FTHF_cyc-lig	FAEPRAA2165_RS05360
FAEPRAA2165_00020	pfam_number	pfam01817	CM_2	FAEPRAA2165_RS00090
FAEPRAA2165_01016	pfam_number	pfam01820	Dala_Dala_lig_N	FAEPRAA2165_RS04200
FAEPRAA2165_03397	pfam_number	pfam01832	Glucosaminidase	FAEPRAA2165_RS15090
FAEPRAA2165_00932	pfam_number	pfam01841	Transglut_core	FAEPRAA2165_RS03865
FAEPRAA2165_00210	pfam_number	pfam01842	ACT	FAEPRAA2165_RS00875
FAEPRAA2165_02142	pfam_number	pfam01842	ACT	FAEPRAA2165_RS08960
FAEPRAA2165_02567	pfam_number	pfam01844	HNH	FAEPRAA2165_RS10650
FAEPRAA2165_00243	pfam_number	pfam01855	POR_N	FAEPRAA2165_RS00990
FAEPRAA2165_02552	pfam_number	pfam01863	DUF45	FAEPRAA2165_RS10580
FAEPRAA2165_02552	pfam_number	pfam01863	DUF45	FAEPRAA2165_RS10580
FAEPRAA2165_00760	pfam_number	pfam01869	BcrAD_BadFG	NA
FAEPRAA2165_00760	pfam_number	pfam01869	BcrAD_BadFG	NA
FAEPRAA2165_01403	pfam_number	pfam01880	Desulfoferrodox	FAEPRAA2165_RS05860
FAEPRAA2165_01505	pfam_number	pfam01882	DUF58	FAEPRAA2165_RS14945
FAEPRAA2165_02909	pfam_number	pfam01888	CbiD	FAEPRAA2165_RS12145
FAEPRAA2165_02907	pfam_number	pfam01890	CbiG_C	FAEPRAA2165_RS12135
FAEPRAA2165_00096	pfam_number	pfam01895	PhoU	NA
FAEPRAA2165_00097	pfam_number	pfam01895	PhoU	NA
FAEPRAA2165_02160	pfam_number	pfam01895	PhoU	FAEPRAA2165_RS09015
FAEPRAA2165_02160	pfam_number	pfam01895	PhoU	FAEPRAA2165_RS09015
FAEPRAA2165_02366	pfam_number	pfam01895	PhoU	FAEPRAA2165_RS09820
FAEPRAA2165_02366	pfam_number	pfam01895	PhoU	FAEPRAA2165_RS09820
FAEPRAA2165_00323	pfam_number	pfam01906	YbjQ_1	FAEPRAA2165_RS01300
FAEPRAA2165_00449	pfam_number	pfam01909	NTP_transf_2	FAEPRAA2165_RS01815
FAEPRAA2165_00160	pfam_number	pfam01915	Glyco_hydro_3_C	FAEPRAA2165_RS00680
FAEPRAA2165_01514	pfam_number	pfam01915	Glyco_hydro_3_C	FAEPRAA2165_RS06290
FAEPRAA2165_00212	pfam_number	pfam01925	TauE	FAEPRAA2165_RS00885
FAEPRAA2165_00685	pfam_number	pfam01925	TauE	FAEPRAA2165_RS02790
FAEPRAA2165_00265	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS01080
FAEPRAA2165_01666	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS06935
FAEPRAA2165_01717	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS07165
FAEPRAA2165_01717	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS07165
FAEPRAA2165_02203	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS09175
FAEPRAA2165_02333	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS09705
FAEPRAA2165_02388	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS09910
FAEPRAA2165_02640	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS10970
FAEPRAA2165_03494	pfam_number	pfam01926	MMR_HSR1	FAEPRAA2165_RS14610
FAEPRAA2165_02019	pfam_number	pfam01935	DUF87	FAEPRAA2165_RS08450
FAEPRAA2165_02703	pfam_number	pfam01936	NYN	FAEPRAA2165_RS11230
FAEPRAA2165_02410	pfam_number	pfam01938	TRAM	FAEPRAA2165_RS10015
FAEPRAA2165_00973	pfam_number	pfam01943	Polysacc_synt	FAEPRAA2165_RS04015
FAEPRAA2165_02181	pfam_number	pfam01943	Polysacc_synt	NA
FAEPRAA2165_02459	pfam_number	pfam01948	PyrI	FAEPRAA2165_RS10210
FAEPRAA2165_01406	pfam_number	pfam01957	NfeD	FAEPRAA2165_RS05875
FAEPRAA2165_00167	pfam_number	pfam01960	ArgJ	FAEPRAA2165_RS00710
FAEPRAA2165_00647	pfam_number	pfam01964	ThiC_Rad_SAM	FAEPRAA2165_RS02630
FAEPRAA2165_02592	pfam_number	pfam01965	DJ-1_PfpI	FAEPRAA2165_RS10755
FAEPRAA2165_00797	pfam_number	pfam01966	HD	FAEPRAA2165_RS03285
FAEPRAA2165_01456	pfam_number	pfam01966	HD	FAEPRAA2165_RS06075
FAEPRAA2165_01676	pfam_number	pfam01966	HD	FAEPRAA2165_RS06990
FAEPRAA2165_02802	pfam_number	pfam01966	HD	FAEPRAA2165_RS11665
FAEPRAA2165_02892	pfam_number	pfam01966	HD	FAEPRAA2165_RS12055
FAEPRAA2165_01263	pfam_number	pfam01967	MoaC	FAEPRAA2165_RS05260
FAEPRAA2165_00105	pfam_number	pfam01979	Amidohydro_1	FAEPRAA2165_RS00450
FAEPRAA2165_00334	pfam_number	pfam01979	Amidohydro_1	FAEPRAA2165_RS01350
FAEPRAA2165_00774	pfam_number	pfam01979	Amidohydro_1	FAEPRAA2165_RS03180
FAEPRAA2165_01453	pfam_number	pfam01979	Amidohydro_1	FAEPRAA2165_RS06060
FAEPRAA2165_01454	pfam_number	pfam01979	Amidohydro_1	FAEPRAA2165_RS06065
FAEPRAA2165_01765	pfam_number	pfam01979	Amidohydro_1	FAEPRAA2165_RS07370
FAEPRAA2165_03040	pfam_number	pfam01980	UPF0066	FAEPRAA2165_RS12710
FAEPRAA2165_01443	pfam_number	pfam01981	PTH2	FAEPRAA2165_RS06020
FAEPRAA2165_01674	pfam_number	pfam01985	CRS1_YhbY	FAEPRAA2165_RS06980
FAEPRAA2165_02386	pfam_number	pfam02021	UPF0102	FAEPRAA2165_RS09900
FAEPRAA2165_01838	pfam_number	pfam02033	RBFA	FAEPRAA2165_RS07640
FAEPRAA2165_02256	pfam_number	pfam02065	Melibiase	FAEPRAA2165_RS09390
FAEPRAA2165_03211	pfam_number	pfam02065	Melibiase	FAEPRAA2165_RS13415
FAEPRAA2165_01831	pfam_number	pfam02073	Peptidase_M29	FAEPRAA2165_RS07610
FAEPRAA2165_02931	pfam_number	pfam02074	Peptidase_M32	FAEPRAA2165_RS12250
FAEPRAA2165_02794	pfam_number	pfam02075	RuvC	FAEPRAA2165_RS11640
FAEPRAA2165_00281	pfam_number	pfam02080	TrkA_C	FAEPRAA2165_RS01145
FAEPRAA2165_00945	pfam_number	pfam02080	TrkA_C	FAEPRAA2165_RS03910
FAEPRAA2165_00945	pfam_number	pfam02080	TrkA_C	FAEPRAA2165_RS03910
FAEPRAA2165_03217	pfam_number	pfam02080	TrkA_C	FAEPRAA2165_RS13435
FAEPRAA2165_00114	pfam_number	pfam02082	Rrf2	FAEPRAA2165_RS00490
FAEPRAA2165_02513	pfam_number	pfam02082	Rrf2	FAEPRAA2165_RS10430
FAEPRAA2165_03461	pfam_number	pfam02082	Rrf2	FAEPRAA2165_RS14470
FAEPRAA2165_00262	pfam_number	pfam02096	60KD_IMP	FAEPRAA2165_RS01065
FAEPRAA2165_00649	pfam_number	pfam02110	HK	FAEPRAA2165_RS02640
FAEPRAA2165_00289	pfam_number	pfam02127	Peptidase_M18	FAEPRAA2165_RS01175
FAEPRAA2165_01607	pfam_number	pfam02127	Peptidase_M18	FAEPRAA2165_RS06690
FAEPRAA2165_01169	pfam_number	pfam02129	Peptidase_S15	FAEPRAA2165_RS04850
FAEPRAA2165_02332	pfam_number	pfam02130	UPF0054	FAEPRAA2165_RS09700
FAEPRAA2165_01147	pfam_number	pfam02132	RecR	FAEPRAA2165_RS04745
FAEPRAA2165_00327	pfam_number	pfam02142	MGS	FAEPRAA2165_RS01320
FAEPRAA2165_01421	pfam_number	pfam02142	MGS	FAEPRAA2165_RS05930
FAEPRAA2165_01565	pfam_number	pfam02142	MGS	FAEPRAA2165_RS06510
FAEPRAA2165_01387	pfam_number	pfam02146	SIR2	FAEPRAA2165_RS05795
FAEPRAA2165_00925	pfam_number	pfam02151	UVR	FAEPRAA2165_RS03835
FAEPRAA2165_01221	pfam_number	pfam02151	UVR	FAEPRAA2165_RS05080
FAEPRAA2165_00013	pfam_number	pfam02153	PDH	FAEPRAA2165_RS00055
FAEPRAA2165_01530	pfam_number	pfam02163	Peptidase_M50	FAEPRAA2165_RS06355
FAEPRAA2165_02166	pfam_number	pfam02163	Peptidase_M50	FAEPRAA2165_RS09030
FAEPRAA2165_01665	pfam_number	pfam02190	LON_substr_bdg	FAEPRAA2165_RS06930
FAEPRAA2165_00269	pfam_number	pfam02195	ParBc	FAEPRAA2165_RS01095
FAEPRAA2165_00601	pfam_number	pfam02195	ParBc	FAEPRAA2165_RS02430
FAEPRAA2165_00830	pfam_number	pfam02195	ParBc	FAEPRAA2165_RS03420
FAEPRAA2165_01893	pfam_number	pfam02195	ParBc	FAEPRAA2165_RS07885
FAEPRAA2165_02030	pfam_number	pfam02195	ParBc	FAEPRAA2165_RS08505
FAEPRAA2165_03498	pfam_number	pfam02219	MTHFR	FAEPRAA2165_RS14630
FAEPRAA2165_03361	pfam_number	pfam02223	Thymidylate_kin	FAEPRAA2165_RS14010
FAEPRAA2165_00350	pfam_number	pfam02224	Cytidylate_kin	FAEPRAA2165_RS01410
FAEPRAA2165_03184	pfam_number	pfam02229	PC4	FAEPRAA2165_RS13325
FAEPRAA2165_00230	pfam_number	pfam02237	BPL_C	FAEPRAA2165_RS00950
FAEPRAA2165_00281	pfam_number	pfam02254	TrkA_N	FAEPRAA2165_RS01145
FAEPRAA2165_00283	pfam_number	pfam02254	TrkA_N	FAEPRAA2165_RS01150
FAEPRAA2165_00945	pfam_number	pfam02254	TrkA_N	FAEPRAA2165_RS03910
FAEPRAA2165_00945	pfam_number	pfam02254	TrkA_N	FAEPRAA2165_RS03910
FAEPRAA2165_03217	pfam_number	pfam02254	TrkA_N	FAEPRAA2165_RS13435
FAEPRAA2165_01247	pfam_number	pfam02272	DHHA1	NA
FAEPRAA2165_01839	pfam_number	pfam02272	DHHA1	FAEPRAA2165_RS07645
FAEPRAA2165_01940	pfam_number	pfam02272	DHHA1	FAEPRAA2165_RS08100
FAEPRAA2165_01959	pfam_number	pfam02272	DHHA1	FAEPRAA2165_RS08175
FAEPRAA2165_00537	pfam_number	pfam02275	CBAH	FAEPRAA2165_RS02145
FAEPRAA2165_02902	pfam_number	pfam02277	DBI_PRT	FAEPRAA2165_RS12110
FAEPRAA2165_02899	pfam_number	pfam02283	CobU	FAEPRAA2165_RS12090
FAEPRAA2165_02901	pfam_number	pfam02283	CobU	FAEPRAA2165_RS12105
FAEPRAA2165_00736	pfam_number	pfam02302	PTS_IIB	FAEPRAA2165_RS03015
FAEPRAA2165_02554	pfam_number	pfam02310	B12-binding	FAEPRAA2165_RS10590
FAEPRAA2165_00801	pfam_number	pfam02311	AraC_binding	FAEPRAA2165_RS03305
FAEPRAA2165_01313	pfam_number	pfam02311	AraC_binding	FAEPRAA2165_RS05465
FAEPRAA2165_02044	pfam_number	pfam02311	AraC_binding	FAEPRAA2165_RS08565
FAEPRAA2165_02540	pfam_number	pfam02311	AraC_binding	FAEPRAA2165_RS10525
FAEPRAA2165_03202	pfam_number	pfam02311	AraC_binding	FAEPRAA2165_RS13380
FAEPRAA2165_02376	pfam_number	pfam02355	SecD_SecF	FAEPRAA2165_RS09865
FAEPRAA2165_02376	pfam_number	pfam02355	SecD_SecF	FAEPRAA2165_RS09865
FAEPRAA2165_01012	pfam_number	pfam02357	NusG	FAEPRAA2165_RS04185
FAEPRAA2165_01277	pfam_number	pfam02361	CbiQ	FAEPRAA2165_RS05315
FAEPRAA2165_02788	pfam_number	pfam02361	CbiQ	FAEPRAA2165_RS11610
FAEPRAA2165_02949	pfam_number	pfam02361	CbiQ	FAEPRAA2165_RS12330
FAEPRAA2165_01113	pfam_number	pfam02367	TsaE	FAEPRAA2165_RS04615
FAEPRAA2165_01347	pfam_number	pfam02368	Big_2	FAEPRAA2165_RS05635
FAEPRAA2165_01347	pfam_number	pfam02368	Big_2	FAEPRAA2165_RS05635
FAEPRAA2165_01347	pfam_number	pfam02368	Big_2	FAEPRAA2165_RS05635
FAEPRAA2165_03026	pfam_number	pfam02368	Big_2	FAEPRAA2165_RS12655
FAEPRAA2165_03026	pfam_number	pfam02368	Big_2	FAEPRAA2165_RS12655
FAEPRAA2165_03026	pfam_number	pfam02368	Big_2	FAEPRAA2165_RS12655
FAEPRAA2165_01033	pfam_number	pfam02371	Transposase_20	FAEPRAA2165_RS04275
FAEPRAA2165_03342	pfam_number	pfam02371	Transposase_20	FAEPRAA2165_RS13950
FAEPRAA2165_00107	pfam_number	pfam02378	PTS_EIIC	FAEPRAA2165_RS00460
FAEPRAA2165_00287	pfam_number	pfam02378	PTS_EIIC	NA
FAEPRAA2165_00736	pfam_number	pfam02378	PTS_EIIC	FAEPRAA2165_RS03015
FAEPRAA2165_00445	pfam_number	pfam02384	N6_Mtase	FAEPRAA2165_RS01800
FAEPRAA2165_00554	pfam_number	pfam02384	N6_Mtase	FAEPRAA2165_RS02220
FAEPRAA2165_00817	pfam_number	pfam02384	N6_Mtase	FAEPRAA2165_RS03370
FAEPRAA2165_02694	pfam_number	pfam02384	N6_Mtase	FAEPRAA2165_RS11195
FAEPRAA2165_03332	pfam_number	pfam02384	N6_Mtase	FAEPRAA2165_RS13920
FAEPRAA2165_03348	pfam_number	pfam02384	N6_Mtase	NA
FAEPRAA2165_00944	pfam_number	pfam02386	TrkH	FAEPRAA2165_RS03905
FAEPRAA2165_01796	pfam_number	pfam02386	TrkH	FAEPRAA2165_RS07460
FAEPRAA2165_03218	pfam_number	pfam02386	TrkH	FAEPRAA2165_RS13440
FAEPRAA2165_02646	pfam_number	pfam02390	Methyltransf_4	FAEPRAA2165_RS11000
FAEPRAA2165_00981	pfam_number	pfam02397	Bac_transf	FAEPRAA2165_RS04055
FAEPRAA2165_00992	pfam_number	pfam02397	Bac_transf	FAEPRAA2165_RS04090
FAEPRAA2165_02448	pfam_number	pfam02397	Bac_transf	FAEPRAA2165_RS10175
FAEPRAA2165_02449	pfam_number	pfam02397	Bac_transf	FAEPRAA2165_RS10180
FAEPRAA2165_00348	pfam_number	pfam02401	LYTB	FAEPRAA2165_RS01400
FAEPRAA2165_00274	pfam_number	pfam02403	Seryl_tRNA_N	FAEPRAA2165_RS01110
FAEPRAA2165_01678	pfam_number	pfam02410	RsfS	FAEPRAA2165_RS07000
FAEPRAA2165_02589	pfam_number	pfam02416	MttA_Hcf106	FAEPRAA2165_RS10740
FAEPRAA2165_02590	pfam_number	pfam02416	MttA_Hcf106	FAEPRAA2165_RS15015
FAEPRAA2165_00780	pfam_number	pfam02417	Chromate_transp	FAEPRAA2165_RS03210
FAEPRAA2165_00781	pfam_number	pfam02417	Chromate_transp	FAEPRAA2165_RS03215
FAEPRAA2165_00214	pfam_number	pfam02421	FeoB_N	FAEPRAA2165_RS00895
FAEPRAA2165_01056	pfam_number	pfam02421	FeoB_N	FAEPRAA2165_RS04380
FAEPRAA2165_01350	pfam_number	pfam02424	ApbE	FAEPRAA2165_RS05650
FAEPRAA2165_01538	pfam_number	pfam02436	PYC_OADA	FAEPRAA2165_RS06395
FAEPRAA2165_01209	pfam_number	pfam02441	Flavoprotein	FAEPRAA2165_RS05025
FAEPRAA2165_02976	pfam_number	pfam02441	Flavoprotein	FAEPRAA2165_RS12450
FAEPRAA2165_01982	pfam_number	pfam02446	Glyco_hydro_77	FAEPRAA2165_RS08280
FAEPRAA2165_02644	pfam_number	pfam02446	Glyco_hydro_77	FAEPRAA2165_RS10990
FAEPRAA2165_00523	pfam_number	pfam02452	PemK_toxin	FAEPRAA2165_RS02090
FAEPRAA2165_00918	pfam_number	pfam02452	PemK_toxin	FAEPRAA2165_RS03805
FAEPRAA2165_01759	pfam_number	pfam02452	PemK_toxin	NA
FAEPRAA2165_01880	pfam_number	pfam02452	PemK_toxin	FAEPRAA2165_RS07825
FAEPRAA2165_02278	pfam_number	pfam02452	PemK_toxin	FAEPRAA2165_RS09475
FAEPRAA2165_03467	pfam_number	pfam02452	PemK_toxin	FAEPRAA2165_RS14495
FAEPRAA2165_01954	pfam_number	pfam02457	DisA_N	FAEPRAA2165_RS08155
