Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
ROSINTL182_09052	pfam_number	pfam00155	Aminotran_1_2	ROSINTL182_RS18070
ROSINTL182_05704	pfam_number	pfam00156	Pribosyltran	ROSINTL182_RS03120
ROSINTL182_06142	pfam_number	pfam00156	Pribosyltran	ROSINTL182_RS05105
ROSINTL182_06187	pfam_number	pfam00156	Pribosyltran	ROSINTL182_RS05305
ROSINTL182_06589	pfam_number	pfam00156	Pribosyltran	ROSINTL182_RS07105
ROSINTL182_08218	pfam_number	pfam00156	Pribosyltran	ROSINTL182_RS14315
ROSINTL182_05539	pfam_number	pfam00160	Pro_isomerase	ROSINTL182_RS02405
ROSINTL182_08033	pfam_number	pfam00162	PGK	ROSINTL182_RS13510
ROSINTL182_07776	pfam_number	pfam00163	Ribosomal_S4	ROSINTL182_RS12330
ROSINTL182_08966	pfam_number	pfam00164	Ribosom_S12_S23	ROSINTL182_RS17665
ROSINTL182_07737	pfam_number	pfam00166	Cpn10	ROSINTL182_RS12160
ROSINTL182_05831	pfam_number	pfam00171	Aldedh	ROSINTL182_RS03680
ROSINTL182_05831	pfam_number	pfam00171	Aldedh	ROSINTL182_RS03680
ROSINTL182_07020	pfam_number	pfam00176	SNF2_N	ROSINTL182_RS08935
ROSINTL182_09327	pfam_number	pfam00176	SNF2_N	ROSINTL182_RS19230
ROSINTL182_09512	pfam_number	pfam00176	SNF2_N	ROSINTL182_RS20025
ROSINTL182_08965	pfam_number	pfam00177	Ribosomal_S7	ROSINTL182_RS17660
ROSINTL182_06887	pfam_number	pfam00180	Iso_dh	NA
ROSINTL182_06888	pfam_number	pfam00180	Iso_dh	NA
ROSINTL182_09303	pfam_number	pfam00180	Iso_dh	ROSINTL182_RS19125
ROSINTL182_07802	pfam_number	pfam00181	Ribosomal_L2	ROSINTL182_RS12455
ROSINTL182_08424	pfam_number	pfam00183	HSP90	ROSINTL182_RS15230
ROSINTL182_08424	pfam_number	pfam00183	HSP90	ROSINTL182_RS15230
ROSINTL182_05209	pfam_number	pfam00185	OTCace	ROSINTL182_RS00960
ROSINTL182_09085	pfam_number	pfam00185	OTCace	ROSINTL182_RS18235
ROSINTL182_05393	pfam_number	pfam00186	DHFR_1	ROSINTL182_RS01785
ROSINTL182_05153	pfam_number	pfam00188	CAP	ROSINTL182_RS00700
ROSINTL182_08226	pfam_number	pfam00188	CAP	ROSINTL182_RS14350
ROSINTL182_07799	pfam_number	pfam00189	Ribosomal_S3_C	ROSINTL182_RS12440
ROSINTL182_06466	pfam_number	pfam00196	GerE	ROSINTL182_RS06530
ROSINTL182_07655	pfam_number	pfam00196	GerE	ROSINTL182_RS11810
ROSINTL182_08494	pfam_number	pfam00196	GerE	ROSINTL182_RS15545
ROSINTL182_07040	pfam_number	pfam00202	Aminotran_3	ROSINTL182_RS09030
ROSINTL182_08331	pfam_number	pfam00202	Aminotran_3	ROSINTL182_RS14835
ROSINTL182_07801	pfam_number	pfam00203	Ribosomal_S19	ROSINTL182_RS12450
ROSINTL182_07640	pfam_number	pfam00204	DNA_gyraseB	ROSINTL182_RS11735
ROSINTL182_08989	pfam_number	pfam00204	DNA_gyraseB	ROSINTL182_RS17775
ROSINTL182_05391	pfam_number	pfam00205	TPP_enzyme_M	ROSINTL182_RS01775
ROSINTL182_06516	pfam_number	pfam00205	TPP_enzyme_M	ROSINTL182_RS06765
ROSINTL182_06891	pfam_number	pfam00205	TPP_enzyme_M	ROSINTL182_RS08380
ROSINTL182_08027	pfam_number	pfam00206	Lyase_1	ROSINTL182_RS13480
ROSINTL182_08660	pfam_number	pfam00206	Lyase_1	ROSINTL182_RS16285
ROSINTL182_05152	pfam_number	pfam00208	ELFV_dehydrog	ROSINTL182_RS00695
ROSINTL182_06394	pfam_number	pfam00209	SNF	NA
ROSINTL182_06785	pfam_number	pfam00209	SNF	ROSINTL182_RS07935
ROSINTL182_06785	pfam_number	pfam00209	SNF	ROSINTL182_RS07935
ROSINTL182_07306	pfam_number	pfam00209	SNF	ROSINTL182_RS10250
ROSINTL182_07306	pfam_number	pfam00209	SNF	ROSINTL182_RS10250
ROSINTL182_05134	pfam_number	pfam00213	OSCP	ROSINTL182_RS00610
ROSINTL182_07695	pfam_number	pfam00213	OSCP	ROSINTL182_RS11975
ROSINTL182_07817	pfam_number	pfam00215	OMPdecase	ROSINTL182_RS12525
ROSINTL182_06178	pfam_number	pfam00216	Bac_DNA_binding	ROSINTL182_RS05260
ROSINTL182_05841	pfam_number	pfam00218	IGPS	ROSINTL182_RS03730
ROSINTL182_06081	pfam_number	pfam00218	IGPS	ROSINTL182_RS04810
ROSINTL182_08147	pfam_number	pfam00224	PK	ROSINTL182_RS13985
ROSINTL182_06913	pfam_number	pfam00226	DnaJ	ROSINTL182_RS08470
ROSINTL182_07891	pfam_number	pfam00226	DnaJ	ROSINTL182_RS12870
ROSINTL182_08300	pfam_number	pfam00226	DnaJ	ROSINTL182_RS14700
ROSINTL182_09363	pfam_number	pfam00226	DnaJ	ROSINTL182_RS19365
ROSINTL182_06977	pfam_number	pfam00230	MIP	ROSINTL182_RS08760
ROSINTL182_05136	pfam_number	pfam00231	ATP-synt	ROSINTL182_RS00620
ROSINTL182_07693	pfam_number	pfam00231	ATP-synt	ROSINTL182_RS11965
ROSINTL182_05469	pfam_number	pfam00232	Glyco_hydro_1	NA
ROSINTL182_05470	pfam_number	pfam00232	Glyco_hydro_1	ROSINTL182_RS21495
ROSINTL182_07800	pfam_number	pfam00237	Ribosomal_L22	ROSINTL182_RS12445
ROSINTL182_07795	pfam_number	pfam00238	Ribosomal_L14	ROSINTL182_RS12420
ROSINTL182_05550	pfam_number	pfam00239	Resolvase	NA
ROSINTL182_07172	pfam_number	pfam00239	Resolvase	ROSINTL182_RS09650
ROSINTL182_07489	pfam_number	pfam00239	Resolvase	ROSINTL182_RS11070
ROSINTL182_07491	pfam_number	pfam00239	Resolvase	ROSINTL182_RS11080
ROSINTL182_07761	pfam_number	pfam00239	Resolvase	ROSINTL182_RS12265
ROSINTL182_07898	pfam_number	pfam00239	Resolvase	ROSINTL182_RS12905
ROSINTL182_07899	pfam_number	pfam00239	Resolvase	ROSINTL182_RS12910
ROSINTL182_07901	pfam_number	pfam00239	Resolvase	NA
ROSINTL182_08445	pfam_number	pfam00239	Resolvase	ROSINTL182_RS15320
ROSINTL182_08601	pfam_number	pfam00239	Resolvase	ROSINTL182_RS16020
ROSINTL182_09146	pfam_number	pfam00239	Resolvase	ROSINTL182_RS18480
ROSINTL182_09148	pfam_number	pfam00239	Resolvase	ROSINTL182_RS18490
ROSINTL182_09206	pfam_number	pfam00239	Resolvase	NA
ROSINTL182_09219	pfam_number	pfam00239	Resolvase	ROSINTL182_RS18795
ROSINTL182_09220	pfam_number	pfam00239	Resolvase	ROSINTL182_RS18800
ROSINTL182_09221	pfam_number	pfam00239	Resolvase	ROSINTL182_RS18805
ROSINTL182_09256	pfam_number	pfam00239	Resolvase	ROSINTL182_RS18930
ROSINTL182_09257	pfam_number	pfam00239	Resolvase	ROSINTL182_RS18935
ROSINTL182_09258	pfam_number	pfam00239	Resolvase	ROSINTL182_RS18940
ROSINTL182_09340	pfam_number	pfam00239	Resolvase	NA
ROSINTL182_09404	pfam_number	pfam00239	Resolvase	NA
ROSINTL182_09589	pfam_number	pfam00239	Resolvase	NA
ROSINTL182_09700	pfam_number	pfam00239	Resolvase	ROSINTL182_RS20790
ROSINTL182_09712	pfam_number	pfam00239	Resolvase	ROSINTL182_RS20845
ROSINTL182_08579	pfam_number	pfam00246	Peptidase_M14	NA
ROSINTL182_05385	pfam_number	pfam00248	Aldo_ket_red	ROSINTL182_RS01745
ROSINTL182_05788	pfam_number	pfam00248	Aldo_ket_red	ROSINTL182_RS03500
ROSINTL182_06183	pfam_number	pfam00248	Aldo_ket_red	ROSINTL182_RS05285
ROSINTL182_07322	pfam_number	pfam00248	Aldo_ket_red	ROSINTL182_RS10320
ROSINTL182_07675	pfam_number	pfam00248	Aldo_ket_red	ROSINTL182_RS11895
ROSINTL182_09567	pfam_number	pfam00248	Aldo_ket_red	ROSINTL182_RS20220
ROSINTL182_06499	pfam_number	pfam00251	Glyco_hydro_32N	ROSINTL182_RS06685
ROSINTL182_07798	pfam_number	pfam00252	Ribosomal_L16	ROSINTL182_RS12435
ROSINTL182_07792	pfam_number	pfam00253	Ribosomal_S14	ROSINTL182_RS12405
ROSINTL182_06357	pfam_number	pfam00254	FKBP_C	ROSINTL182_RS06070
ROSINTL182_08154	pfam_number	pfam00254	FKBP_C	ROSINTL182_RS14020
ROSINTL182_06691	pfam_number	pfam00255	GSHPx	ROSINTL182_RS21670
ROSINTL182_06606	pfam_number	pfam00258	Flavodoxin_1	ROSINTL182_RS07185
ROSINTL182_08617	pfam_number	pfam00258	Flavodoxin_1	ROSINTL182_RS16095
ROSINTL182_05415	pfam_number	pfam00266	Aminotran_5	ROSINTL182_RS01845
ROSINTL182_06892	pfam_number	pfam00266	Aminotran_5	ROSINTL182_RS08385
ROSINTL182_07079	pfam_number	pfam00266	Aminotran_5	ROSINTL182_RS09230
ROSINTL182_07103	pfam_number	pfam00266	Aminotran_5	ROSINTL182_RS09335
ROSINTL182_07849	pfam_number	pfam00266	Aminotran_5	ROSINTL182_RS12670
ROSINTL182_07889	pfam_number	pfam00266	Aminotran_5	ROSINTL182_RS12860
ROSINTL182_08085	pfam_number	pfam00266	Aminotran_5	ROSINTL182_RS13715
ROSINTL182_08801	pfam_number	pfam00266	Aminotran_5	ROSINTL182_RS16920
ROSINTL182_05779	pfam_number	pfam00269	SASP	ROSINTL182_RS03460
ROSINTL182_05903	pfam_number	pfam00269	SASP	ROSINTL182_RS04000
ROSINTL182_05901	pfam_number	pfam00270	DEAD	NA
ROSINTL182_06153	pfam_number	pfam00270	DEAD	ROSINTL182_RS05155
ROSINTL182_06786	pfam_number	pfam00270	DEAD	ROSINTL182_RS07940
ROSINTL182_06956	pfam_number	pfam00270	DEAD	ROSINTL182_RS08660
ROSINTL182_06153	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS05155
ROSINTL182_06604	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS07175
ROSINTL182_06705	pfam_number	pfam00271	Helicase_C	NA
ROSINTL182_06786	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS07940
ROSINTL182_06814	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS08055
ROSINTL182_06956	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS08660
ROSINTL182_07020	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS08935
ROSINTL182_07140	pfam_number	pfam00271	Helicase_C	NA
ROSINTL182_08055	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS13600
ROSINTL182_09080	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS18210
ROSINTL182_09512	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS20025
ROSINTL182_09728	pfam_number	pfam00271	Helicase_C	ROSINTL182_RS20905
ROSINTL182_06158	pfam_number	pfam00275	EPSP_synthase	ROSINTL182_RS05180
ROSINTL182_06876	pfam_number	pfam00275	EPSP_synthase	ROSINTL182_RS08320
ROSINTL182_07803	pfam_number	pfam00276	Ribosomal_L23	ROSINTL182_RS12460
ROSINTL182_06362	pfam_number	pfam00278	Orn_DAP_Arg_deC	NA
ROSINTL182_06928	pfam_number	pfam00278	Orn_DAP_Arg_deC	ROSINTL182_RS08545
ROSINTL182_07793	pfam_number	pfam00281	Ribosomal_L5	ROSINTL182_RS12410
ROSINTL182_06012	pfam_number	pfam00285	Citrate_synt	ROSINTL182_RS04495
ROSINTL182_07960	pfam_number	pfam00285	Citrate_synt	ROSINTL182_RS13165
ROSINTL182_08382	pfam_number	pfam00285	Citrate_synt	ROSINTL182_RS15055
ROSINTL182_05731	pfam_number	pfam00288	GHMP_kinases_N	ROSINTL182_RS03235
ROSINTL182_08181	pfam_number	pfam00288	GHMP_kinases_N	ROSINTL182_RS14145
ROSINTL182_06470	pfam_number	pfam00289	Biotin_carb_N	ROSINTL182_RS06545
ROSINTL182_06078	pfam_number	pfam00290	Trp_syntA	ROSINTL182_RS04795
ROSINTL182_06079	pfam_number	pfam00291	PALP	ROSINTL182_RS04800
ROSINTL182_06717	pfam_number	pfam00291	PALP	ROSINTL182_RS07665
ROSINTL182_07082	pfam_number	pfam00291	PALP	ROSINTL182_RS09245
ROSINTL182_07967	pfam_number	pfam00291	PALP	ROSINTL182_RS13195
ROSINTL182_08462	pfam_number	pfam00291	PALP	ROSINTL182_RS15400
ROSINTL182_05873	pfam_number	pfam00293	NUDIX	ROSINTL182_RS03865
ROSINTL182_06025	pfam_number	pfam00293	NUDIX	ROSINTL182_RS04550
ROSINTL182_06815	pfam_number	pfam00293	NUDIX	ROSINTL182_RS08060
ROSINTL182_06858	pfam_number	pfam00293	NUDIX	ROSINTL182_RS08250
ROSINTL182_07541	pfam_number	pfam00293	NUDIX	ROSINTL182_RS11295
ROSINTL182_07896	pfam_number	pfam00293	NUDIX	ROSINTL182_RS12895
ROSINTL182_08155	pfam_number	pfam00293	NUDIX	ROSINTL182_RS14025
ROSINTL182_08156	pfam_number	pfam00293	NUDIX	ROSINTL182_RS14030
ROSINTL182_05286	pfam_number	pfam00294	PfkB	ROSINTL182_RS01320
ROSINTL182_05688	pfam_number	pfam00294	PfkB	ROSINTL182_RS03050
ROSINTL182_05689	pfam_number	pfam00294	PfkB	ROSINTL182_RS03055
ROSINTL182_06503	pfam_number	pfam00294	PfkB	ROSINTL182_RS06705
ROSINTL182_06644	pfam_number	pfam00294	PfkB	ROSINTL182_RS07330
ROSINTL182_05895	pfam_number	pfam00295	Glyco_hydro_28	ROSINTL182_RS03965
ROSINTL182_07805	pfam_number	pfam00297	Ribosomal_L3	ROSINTL182_RS12470
ROSINTL182_05591	pfam_number	pfam00298	Ribosomal_L11	ROSINTL182_RS02630
ROSINTL182_05289	pfam_number	pfam00300	His_Phos_1	ROSINTL182_RS01330
ROSINTL182_06649	pfam_number	pfam00300	His_Phos_1	ROSINTL182_RS07355
ROSINTL182_07614	pfam_number	pfam00300	His_Phos_1	ROSINTL182_RS11620
ROSINTL182_08632	pfam_number	pfam00300	His_Phos_1	ROSINTL182_RS16160
ROSINTL182_09362	pfam_number	pfam00300	His_Phos_1	ROSINTL182_RS19360
ROSINTL182_05135	pfam_number	pfam00306	ATP-synt_ab_C	ROSINTL182_RS00615
ROSINTL182_07694	pfam_number	pfam00306	ATP-synt_ab_C	ROSINTL182_RS11970
ROSINTL182_07644	pfam_number	pfam00308	Bac_DnaA	ROSINTL182_RS11755
ROSINTL182_08981	pfam_number	pfam00310	GATase_2	ROSINTL182_RS17740
ROSINTL182_08002	pfam_number	pfam00312	Ribosomal_S15	ROSINTL182_RS13360
ROSINTL182_06899	pfam_number	pfam00313	CSD	ROSINTL182_RS08410
ROSINTL182_08083	pfam_number	pfam00313	CSD	ROSINTL182_RS13705
ROSINTL182_07360	pfam_number	pfam00318	Ribosomal_S2	ROSINTL182_RS10485
ROSINTL182_07786	pfam_number	pfam00327	Ribosomal_L30	ROSINTL182_RS12380
ROSINTL182_05260	pfam_number	pfam00330	Aconitase	ROSINTL182_RS01200
ROSINTL182_08684	pfam_number	pfam00330	Aconitase	ROSINTL182_RS16395
ROSINTL182_06338	pfam_number	pfam00331	Glyco_hydro_10	ROSINTL182_RS05985
ROSINTL182_06339	pfam_number	pfam00331	Glyco_hydro_10	ROSINTL182_RS05990
ROSINTL182_06494	pfam_number	pfam00331	Glyco_hydro_10	ROSINTL182_RS06660
ROSINTL182_07787	pfam_number	pfam00333	Ribosomal_S5	ROSINTL182_RS12385
ROSINTL182_07806	pfam_number	pfam00338	Ribosomal_S10	ROSINTL182_RS12475
ROSINTL182_07287	pfam_number	pfam00342	PGI	ROSINTL182_RS10165
ROSINTL182_05695	pfam_number	pfam00343	Phosphorylase	ROSINTL182_RS03075
ROSINTL182_06373	pfam_number	pfam00343	Phosphorylase	ROSINTL182_RS06130
ROSINTL182_07784	pfam_number	pfam00344	SecY	ROSINTL182_RS12370
ROSINTL182_07789	pfam_number	pfam00347	Ribosomal_L6	ROSINTL182_RS12395
ROSINTL182_07789	pfam_number	pfam00347	Ribosomal_L6	ROSINTL182_RS12395
ROSINTL182_07567	pfam_number	pfam00348	polyprenyl_synt	ROSINTL182_RS11400
ROSINTL182_06093	pfam_number	pfam00350	Dynamin_N	ROSINTL182_RS04870
ROSINTL182_06094	pfam_number	pfam00350	Dynamin_N	ROSINTL182_RS04875
ROSINTL182_06097	pfam_number	pfam00350	Dynamin_N	ROSINTL182_RS04890
ROSINTL182_05276	pfam_number	pfam00356	LacI	ROSINTL182_RS01270
ROSINTL182_05457	pfam_number	pfam00356	LacI	ROSINTL182_RS02035
ROSINTL182_05480	pfam_number	pfam00356	LacI	ROSINTL182_RS02135
ROSINTL182_05647	pfam_number	pfam00356	LacI	ROSINTL182_RS02880
ROSINTL182_05881	pfam_number	pfam00356	LacI	ROSINTL182_RS03900
ROSINTL182_06068	pfam_number	pfam00356	LacI	ROSINTL182_RS04745
ROSINTL182_06284	pfam_number	pfam00356	LacI	ROSINTL182_RS05730
ROSINTL182_06383	pfam_number	pfam00356	LacI	ROSINTL182_RS06180
ROSINTL182_06500	pfam_number	pfam00356	LacI	ROSINTL182_RS06690
ROSINTL182_06674	pfam_number	pfam00356	LacI	ROSINTL182_RS07480
ROSINTL182_08061	pfam_number	pfam00356	LacI	ROSINTL182_RS13625
ROSINTL182_08142	pfam_number	pfam00356	LacI	ROSINTL182_RS13965
ROSINTL182_08192	pfam_number	pfam00356	LacI	ROSINTL182_RS14195
ROSINTL182_08558	pfam_number	pfam00356	LacI	ROSINTL182_RS15820
ROSINTL182_08881	pfam_number	pfam00356	LacI	ROSINTL182_RS17280
ROSINTL182_09361	pfam_number	pfam00356	LacI	ROSINTL182_RS19355
ROSINTL182_07880	pfam_number	pfam00358	PTS_EIIA_1	ROSINTL182_RS12815
ROSINTL182_05285	pfam_number	pfam00359	PTS_EIIA_2	ROSINTL182_RS01315
ROSINTL182_06470	pfam_number	pfam00364	Biotin_lipoyl	ROSINTL182_RS06545
ROSINTL182_07988	pfam_number	pfam00364	Biotin_lipoyl	ROSINTL182_RS13300
ROSINTL182_05445	pfam_number	pfam00365	PFK	ROSINTL182_RS01975
ROSINTL182_06313	pfam_number	pfam00365	PFK	ROSINTL182_RS05865
ROSINTL182_08641	pfam_number	pfam00365	PFK	ROSINTL182_RS16205
ROSINTL182_07796	pfam_number	pfam00366	Ribosomal_S17	ROSINTL182_RS12425
ROSINTL182_07879	pfam_number	pfam00367	PTS_EIIB	ROSINTL182_RS12810
ROSINTL182_06978	pfam_number	pfam00370	FGGY_N	ROSINTL182_RS08765
ROSINTL182_08024	pfam_number	pfam00370	FGGY_N	NA
ROSINTL182_08060	pfam_number	pfam00370	FGGY_N	ROSINTL182_RS13620
ROSINTL182_05720	pfam_number	pfam00378	ECH_1	ROSINTL182_RS03185
ROSINTL182_06238	pfam_number	pfam00380	Ribosomal_S9	ROSINTL182_RS05530
ROSINTL182_05098	pfam_number	pfam00381	PTS-HPr	ROSINTL182_RS00445
ROSINTL182_05284	pfam_number	pfam00381	PTS-HPr	ROSINTL182_RS01310
ROSINTL182_06140	pfam_number	pfam00381	PTS-HPr	ROSINTL182_RS05095
ROSINTL182_06582	pfam_number	pfam00381	PTS-HPr	ROSINTL182_RS07070
ROSINTL182_07847	pfam_number	pfam00381	PTS-HPr	ROSINTL182_RS12660
ROSINTL182_07882	pfam_number	pfam00381	PTS-HPr	ROSINTL182_RS12825
ROSINTL182_05127	pfam_number	pfam00383	dCMP_cyt_deam_1	ROSINTL182_RS00580
ROSINTL182_07089	pfam_number	pfam00383	dCMP_cyt_deam_1	ROSINTL182_RS21765
ROSINTL182_07959	pfam_number	pfam00383	dCMP_cyt_deam_1	ROSINTL182_RS13160
ROSINTL182_05214	pfam_number	pfam00389	2-Hacid_dh	ROSINTL182_RS00985
ROSINTL182_06893	pfam_number	pfam00389	2-Hacid_dh	ROSINTL182_RS08390
ROSINTL182_06812	pfam_number	pfam00390	malic	ROSINTL182_RS08050
ROSINTL182_05283	pfam_number	pfam00391	PEP-utilizers	ROSINTL182_RS01305
ROSINTL182_07883	pfam_number	pfam00391	PEP-utilizers	ROSINTL182_RS12830
ROSINTL182_08147	pfam_number	pfam00391	PEP-utilizers	ROSINTL182_RS13985
ROSINTL182_08433	pfam_number	pfam00391	PEP-utilizers	ROSINTL182_RS15260
ROSINTL182_05730	pfam_number	pfam00392	GntR	ROSINTL182_RS03230
ROSINTL182_06037	pfam_number	pfam00392	GntR	NA
ROSINTL182_06670	pfam_number	pfam00392	GntR	ROSINTL182_RS07460
ROSINTL182_06990	pfam_number	pfam00392	GntR	ROSINTL182_RS08815
ROSINTL182_07117	pfam_number	pfam00392	GntR	ROSINTL182_RS09405
ROSINTL182_07294	pfam_number	pfam00392	GntR	ROSINTL182_RS10195
ROSINTL182_08090	pfam_number	pfam00392	GntR	ROSINTL182_RS13740
ROSINTL182_08745	pfam_number	pfam00392	GntR	ROSINTL182_RS16650
ROSINTL182_09003	pfam_number	pfam00392	GntR	ROSINTL182_RS17840
ROSINTL182_09052	pfam_number	pfam00392	GntR	ROSINTL182_RS18070
ROSINTL182_09304	pfam_number	pfam00392	GntR	ROSINTL182_RS19130
ROSINTL182_06939	pfam_number	pfam00395	SLH	ROSINTL182_RS08590
ROSINTL182_06962	pfam_number	pfam00398	RrnaAD	ROSINTL182_RS08685
ROSINTL182_05138	pfam_number	pfam00401	ATP-synt_DE	ROSINTL182_RS00630
ROSINTL182_07691	pfam_number	pfam00401	ATP-synt_DE	ROSINTL182_RS11955
ROSINTL182_08612	pfam_number	pfam00403	HMA	ROSINTL182_RS16070
ROSINTL182_08612	pfam_number	pfam00403	HMA	ROSINTL182_RS16070
ROSINTL182_08701	pfam_number	pfam00403	HMA	ROSINTL182_RS16465
ROSINTL182_08712	pfam_number	pfam00403	HMA	ROSINTL182_RS16515
ROSINTL182_07783	pfam_number	pfam00406	ADK	ROSINTL182_RS12365
ROSINTL182_05482	pfam_number	pfam00408	PGM_PMM_IV	ROSINTL182_RS02145
ROSINTL182_06176	pfam_number	pfam00408	PGM_PMM_IV	ROSINTL182_RS05250
ROSINTL182_06583	pfam_number	pfam00408	PGM_PMM_IV	ROSINTL182_RS07075
ROSINTL182_07791	pfam_number	pfam00410	Ribosomal_S8	ROSINTL182_RS12400
ROSINTL182_07777	pfam_number	pfam00411	Ribosomal_S11	ROSINTL182_RS12335
ROSINTL182_09153	pfam_number	pfam00415	RCC1	ROSINTL182_RS18510
ROSINTL182_09153	pfam_number	pfam00415	RCC1	ROSINTL182_RS18510
ROSINTL182_09153	pfam_number	pfam00415	RCC1	ROSINTL182_RS18510
ROSINTL182_07778	pfam_number	pfam00416	Ribosomal_S13	ROSINTL182_RS12340
ROSINTL182_05843	pfam_number	pfam00425	Chorismate_bind	ROSINTL182_RS03740
ROSINTL182_05133	pfam_number	pfam00430	ATP-synt_B	ROSINTL182_RS00605
ROSINTL182_07696	pfam_number	pfam00430	ATP-synt_B	ROSINTL182_RS11980
ROSINTL182_05565	pfam_number	pfam00436	SSB	ROSINTL182_RS02515
ROSINTL182_06489	pfam_number	pfam00436	SSB	ROSINTL182_RS06640
ROSINTL182_06920	pfam_number	pfam00436	SSB	ROSINTL182_RS08505
ROSINTL182_05241	pfam_number	pfam00437	T2SSE	ROSINTL182_RS01115
ROSINTL182_06849	pfam_number	pfam00437	T2SSE	ROSINTL182_RS08215
ROSINTL182_07193	pfam_number	pfam00437	T2SSE	ROSINTL182_RS09740
ROSINTL182_06162	pfam_number	pfam00438	S-AdoMet_synt_N	ROSINTL182_RS05200
ROSINTL182_05851	pfam_number	pfam00440	TetR_N	ROSINTL182_RS03780
ROSINTL182_06215	pfam_number	pfam00440	TetR_N	ROSINTL182_RS05425
ROSINTL182_06292	pfam_number	pfam00440	TetR_N	ROSINTL182_RS05760
ROSINTL182_07056	pfam_number	pfam00440	TetR_N	ROSINTL182_RS09110
ROSINTL182_07341	pfam_number	pfam00440	TetR_N	NA
ROSINTL182_08025	pfam_number	pfam00440	TetR_N	ROSINTL182_RS13470
ROSINTL182_08103	pfam_number	pfam00440	TetR_N	ROSINTL182_RS13795
ROSINTL182_05032	pfam_number	pfam00441	Acyl-CoA_dh_1	ROSINTL182_RS00150
ROSINTL182_07779	pfam_number	pfam00444	Ribosomal_L36	ROSINTL182_RS12345
ROSINTL182_07373	pfam_number	pfam00448	SRP54	ROSINTL182_RS10550
ROSINTL182_08459	pfam_number	pfam00448	SRP54	ROSINTL182_RS15385
ROSINTL182_08463	pfam_number	pfam00448	SRP54	ROSINTL182_RS15405
ROSINTL182_08856	pfam_number	pfam00453	Ribosomal_L20	ROSINTL182_RS17170
ROSINTL182_05287	pfam_number	pfam00455	DeoRC	ROSINTL182_RS01325
ROSINTL182_08020	pfam_number	pfam00456	Transketolase_N	ROSINTL182_RS13450
ROSINTL182_08608	pfam_number	pfam00456	Transketolase_N	ROSINTL182_RS16055
ROSINTL182_08208	pfam_number	pfam00459	Inositol_P	ROSINTL182_RS14265
ROSINTL182_06595	pfam_number	pfam00460	Flg_bb_rod	ROSINTL182_RS07135
ROSINTL182_06596	pfam_number	pfam00460	Flg_bb_rod	ROSINTL182_RS07140
ROSINTL182_07265	pfam_number	pfam00460	Flg_bb_rod	ROSINTL182_RS10090
ROSINTL182_07266	pfam_number	pfam00460	Flg_bb_rod	ROSINTL182_RS10095
ROSINTL182_07388	pfam_number	pfam00460	Flg_bb_rod	ROSINTL182_RS10620
ROSINTL182_07400	pfam_number	pfam00460	Flg_bb_rod	ROSINTL182_RS10680
ROSINTL182_07401	pfam_number	pfam00460	Flg_bb_rod	ROSINTL182_RS10685
ROSINTL182_06319	pfam_number	pfam00464	SHMT	ROSINTL182_RS05895
ROSINTL182_08026	pfam_number	pfam00465	Fe-ADH	ROSINTL182_RS13475
ROSINTL182_08423	pfam_number	pfam00465	Fe-ADH	ROSINTL182_RS15225
ROSINTL182_08428	pfam_number	pfam00465	Fe-ADH	ROSINTL182_RS15250
ROSINTL182_05588	pfam_number	pfam00466	Ribosomal_L10	ROSINTL182_RS02620
ROSINTL182_07794	pfam_number	pfam00467	KOW	ROSINTL182_RS12415
ROSINTL182_07645	pfam_number	pfam00468	Ribosomal_L34	ROSINTL182_RS11760
ROSINTL182_05594	pfam_number	pfam00471	Ribosomal_L33	ROSINTL182_RS02645
ROSINTL182_05056	pfam_number	pfam00472	RF-1	ROSINTL182_RS00255
ROSINTL182_09058	pfam_number	pfam00472	RF-1	ROSINTL182_RS18100
ROSINTL182_08222	pfam_number	pfam00474	SSF	ROSINTL182_RS14335
ROSINTL182_05943	pfam_number	pfam00475	IGPD	ROSINTL182_RS04180
ROSINTL182_08484	pfam_number	pfam00476	DNA_pol_A	ROSINTL182_RS15500
ROSINTL182_06868	pfam_number	pfam00478	IMPDH	ROSINTL182_RS08290
ROSINTL182_06669	pfam_number	pfam00480	ROK	ROSINTL182_RS07455
ROSINTL182_06685	pfam_number	pfam00480	ROK	ROSINTL182_RS07530
ROSINTL182_09183	pfam_number	pfam00481	PP2C	ROSINTL182_RS18640
ROSINTL182_05239	pfam_number	pfam00482	T2SSF	ROSINTL182_RS01105
ROSINTL182_05752	pfam_number	pfam00483	NTP_transferase	ROSINTL182_RS03330
ROSINTL182_06147	pfam_number	pfam00483	NTP_transferase	ROSINTL182_RS05130
ROSINTL182_06148	pfam_number	pfam00483	NTP_transferase	ROSINTL182_RS05135
ROSINTL182_06151	pfam_number	pfam00483	NTP_transferase	ROSINTL182_RS05145
