Locus.Tag	Source	Cluster.Information	Gene.Information	New_locus_tag
RUMHYD_03895	pfam_number	pfam12464	Mac	RUMHYD_RS17240
RUMHYD_00677	pfam_number	pfam12500	TRSP	RUMHYD_RS03010
RUMHYD_02046	pfam_number	pfam12627	PolyA_pol_RNAbd	RUMHYD_RS09100
RUMHYD_03737	pfam_number	pfam12631	MnmE_helical	RUMHYD_RS16555
RUMHYD_03776	pfam_number	pfam12631	MnmE_helical	RUMHYD_RS16735
RUMHYD_01087	pfam_number	pfam12637	TSCPD	RUMHYD_RS04870
RUMHYD_00975	pfam_number	pfam12640	UPF0489	RUMHYD_RS04385
RUMHYD_01723	pfam_number	pfam12641	Flavodoxin_3	RUMHYD_RS07655
RUMHYD_01005	pfam_number	pfam12645	HTH_16	RUMHYD_RS04500
RUMHYD_01065	pfam_number	pfam12645	HTH_16	RUMHYD_RS04775
RUMHYD_01418	pfam_number	pfam12645	HTH_16	RUMHYD_RS06310
RUMHYD_01527	pfam_number	pfam12645	HTH_16	RUMHYD_RS06795
RUMHYD_00521	pfam_number	pfam12646	DUF3783	RUMHYD_RS02345
RUMHYD_02179	pfam_number	pfam12647	RNHCP	RUMHYD_RS09675
RUMHYD_02207	pfam_number	pfam12650	DUF3784	RUMHYD_RS09795
RUMHYD_03887	pfam_number	pfam12650	DUF3784	RUMHYD_RS17205
RUMHYD_01909	pfam_number	pfam12651	RHH_3	RUMHYD_RS18050
RUMHYD_00378	pfam_number	pfam12652	CotJB	RUMHYD_RS17455
RUMHYD_01850	pfam_number	pfam12652	CotJB	NA
RUMHYD_00323	pfam_number	pfam12654	DUF3786	RUMHYD_RS01435
RUMHYD_02403	pfam_number	pfam12654	DUF3786	RUMHYD_RS10685
RUMHYD_02404	pfam_number	pfam12654	DUF3786	RUMHYD_RS10690
RUMHYD_03385	pfam_number	pfam12654	DUF3786	RUMHYD_RS15050
RUMHYD_03739	pfam_number	pfam12654	DUF3786	RUMHYD_RS16565
RUMHYD_01014	pfam_number	pfam12666	PrgI	RUMHYD_RS04540
RUMHYD_00050	pfam_number	pfam12670	DUF3792	RUMHYD_RS00215
RUMHYD_01092	pfam_number	pfam12672	DUF3793	RUMHYD_RS04895
RUMHYD_03669	pfam_number	pfam12673	DUF3794	RUMHYD_RS16260
RUMHYD_03669	pfam_number	pfam12673	DUF3794	RUMHYD_RS16260
RUMHYD_03669	pfam_number	pfam12673	DUF3794	RUMHYD_RS16260
RUMHYD_03552	pfam_number	pfam12674	Zn_ribbon_2	RUMHYD_RS15760
RUMHYD_01269	pfam_number	pfam12679	ABC2_membrane_2	RUMHYD_RS05670
RUMHYD_03467	pfam_number	pfam12679	ABC2_membrane_2	RUMHYD_RS15430
RUMHYD_03882	pfam_number	pfam12679	ABC2_membrane_2	RUMHYD_RS17185
RUMHYD_00224	pfam_number	pfam12681	Glyoxalase_2	RUMHYD_RS00990
RUMHYD_02214	pfam_number	pfam12682	Flavodoxin_4	RUMHYD_RS09830
RUMHYD_01877	pfam_number	pfam12685	SpoIIIAH	RUMHYD_RS08380
RUMHYD_00995	pfam_number	pfam12687	DUF3801	RUMHYD_RS04460
RUMHYD_03189	pfam_number	pfam12697	Abhydrolase_6	RUMHYD_RS14180
RUMHYD_03730	pfam_number	pfam12697	Abhydrolase_6	RUMHYD_RS16520
RUMHYD_01697	pfam_number	pfam12698	ABC2_membrane_3	RUMHYD_RS07550
RUMHYD_01697	pfam_number	pfam12698	ABC2_membrane_3	RUMHYD_RS07550
RUMHYD_01699	pfam_number	pfam12698	ABC2_membrane_3	RUMHYD_RS07555
RUMHYD_03246	pfam_number	pfam12698	ABC2_membrane_3	RUMHYD_RS14425
RUMHYD_03733	pfam_number	pfam12698	ABC2_membrane_3	RUMHYD_RS16535
RUMHYD_00070	pfam_number	pfam12704	MacB_PCD	RUMHYD_RS00295
RUMHYD_02741	pfam_number	pfam12704	MacB_PCD	RUMHYD_RS12180
RUMHYD_02910	pfam_number	pfam12704	MacB_PCD	RUMHYD_RS12960
RUMHYD_02728	pfam_number	pfam12705	PDDEXK_1	RUMHYD_RS12120
RUMHYD_02729	pfam_number	pfam12705	PDDEXK_1	RUMHYD_RS12125
RUMHYD_00235	pfam_number	pfam12706	Lactamase_B_2	RUMHYD_RS01040
RUMHYD_01407	pfam_number	pfam12706	Lactamase_B_2	RUMHYD_RS06260
RUMHYD_03529	pfam_number	pfam12706	Lactamase_B_2	RUMHYD_RS15680
RUMHYD_02731	pfam_number	pfam12708	Pectate_lyase_3	RUMHYD_RS12135
RUMHYD_01064	pfam_number	pfam12710	HAD	RUMHYD_RS04770
RUMHYD_03425	pfam_number	pfam12724	Flavodoxin_5	RUMHYD_RS15225
RUMHYD_00605	pfam_number	pfam12727	PBP_like	RUMHYD_RS02710
RUMHYD_02830	pfam_number	pfam12728	HTH_17	RUMHYD_RS12595
RUMHYD_03543	pfam_number	pfam12728	HTH_17	RUMHYD_RS15735
RUMHYD_02652	pfam_number	pfam12730	ABC2_membrane_4	RUMHYD_RS11785
RUMHYD_01012	pfam_number	pfam12750	Maff2	RUMHYD_RS17920
RUMHYD_00832	pfam_number	pfam12773	DZR	RUMHYD_RS03705
RUMHYD_01635	pfam_number	pfam12773	DZR	RUMHYD_RS07275
RUMHYD_03570	pfam_number	pfam12787	EcsC	RUMHYD_RS15830
RUMHYD_00652	pfam_number	pfam12800	Fer4_4	RUMHYD_RS02910
RUMHYD_02432	pfam_number	pfam12800	Fer4_4	RUMHYD_RS10825
RUMHYD_02026	pfam_number	pfam12801	Fer4_5	RUMHYD_RS09025
RUMHYD_02026	pfam_number	pfam12801	Fer4_5	RUMHYD_RS09025
RUMHYD_02026	pfam_number	pfam12801	Fer4_5	RUMHYD_RS09025
RUMHYD_02026	pfam_number	pfam12801	Fer4_5	RUMHYD_RS09025
RUMHYD_01294	pfam_number	pfam12802	MarR_2	RUMHYD_RS05780
RUMHYD_01648	pfam_number	pfam12802	MarR_2	RUMHYD_RS07335
RUMHYD_02280	pfam_number	pfam12802	MarR_2	RUMHYD_RS10130
RUMHYD_02887	pfam_number	pfam12802	MarR_2	RUMHYD_RS12870
RUMHYD_03462	pfam_number	pfam12802	MarR_2	RUMHYD_RS15405
RUMHYD_00603	pfam_number	pfam12804	NTP_transf_3	RUMHYD_RS17465
RUMHYD_00764	pfam_number	pfam12804	NTP_transf_3	RUMHYD_RS03405
RUMHYD_02221	pfam_number	pfam12821	ThrE_2	RUMHYD_RS09865
RUMHYD_03765	pfam_number	pfam12821	ThrE_2	RUMHYD_RS16690
RUMHYD_00891	pfam_number	pfam12822	ECF_trnsprt	RUMHYD_RS03980
RUMHYD_01178	pfam_number	pfam12822	ECF_trnsprt	RUMHYD_RS05285
RUMHYD_00873	pfam_number	pfam12826	HHH_2	RUMHYD_RS03890
RUMHYD_01508	pfam_number	pfam12826	HHH_2	RUMHYD_RS06710
RUMHYD_00017	pfam_number	pfam12833	HTH_18	RUMHYD_RS00070
RUMHYD_00146	pfam_number	pfam12833	HTH_18	RUMHYD_RS00630
RUMHYD_00171	pfam_number	pfam12833	HTH_18	RUMHYD_RS00745
RUMHYD_00173	pfam_number	pfam12833	HTH_18	RUMHYD_RS00755
RUMHYD_00180	pfam_number	pfam12833	HTH_18	NA
RUMHYD_00592	pfam_number	pfam12833	HTH_18	RUMHYD_RS02650
RUMHYD_01130	pfam_number	pfam12833	HTH_18	RUMHYD_RS05055
RUMHYD_01351	pfam_number	pfam12833	HTH_18	RUMHYD_RS06015
RUMHYD_01389	pfam_number	pfam12833	HTH_18	RUMHYD_RS06180
RUMHYD_01533	pfam_number	pfam12833	HTH_18	RUMHYD_RS06815
RUMHYD_02040	pfam_number	pfam12833	HTH_18	RUMHYD_RS09075
RUMHYD_02275	pfam_number	pfam12833	HTH_18	RUMHYD_RS10110
RUMHYD_03480	pfam_number	pfam12833	HTH_18	RUMHYD_RS15490
RUMHYD_03483	pfam_number	pfam12833	HTH_18	RUMHYD_RS15505
RUMHYD_03640	pfam_number	pfam12833	HTH_18	RUMHYD_RS16125
RUMHYD_03838	pfam_number	pfam12833	HTH_18	RUMHYD_RS16995
RUMHYD_01137	pfam_number	pfam12836	HHH_3	RUMHYD_RS05090
RUMHYD_01195	pfam_number	pfam12836	HHH_3	RUMHYD_RS05355
RUMHYD_01209	pfam_number	pfam12836	HHH_3	RUMHYD_RS05415
RUMHYD_00652	pfam_number	pfam12837	Fer4_6	RUMHYD_RS02910
RUMHYD_02703	pfam_number	pfam12837	Fer4_6	RUMHYD_RS12005
RUMHYD_00090	pfam_number	pfam12838	Fer4_7	RUMHYD_RS00390
RUMHYD_00115	pfam_number	pfam12838	Fer4_7	RUMHYD_RS17860
RUMHYD_00267	pfam_number	pfam12838	Fer4_7	RUMHYD_RS17440
RUMHYD_00287	pfam_number	pfam12838	Fer4_7	RUMHYD_RS01270
RUMHYD_00333	pfam_number	pfam12838	Fer4_7	RUMHYD_RS01470
RUMHYD_00334	pfam_number	pfam12838	Fer4_7	RUMHYD_RS01475
RUMHYD_00552	pfam_number	pfam12838	Fer4_7	RUMHYD_RS02480
RUMHYD_00601	pfam_number	pfam12838	Fer4_7	RUMHYD_RS02690
RUMHYD_02309	pfam_number	pfam12838	Fer4_7	RUMHYD_RS10250
RUMHYD_02392	pfam_number	pfam12838	Fer4_7	RUMHYD_RS10640
RUMHYD_02432	pfam_number	pfam12838	Fer4_7	RUMHYD_RS10825
RUMHYD_02687	pfam_number	pfam12838	Fer4_7	RUMHYD_RS11925
RUMHYD_03063	pfam_number	pfam12838	Fer4_7	RUMHYD_RS13640
RUMHYD_03248	pfam_number	pfam12838	Fer4_7	RUMHYD_RS14435
RUMHYD_03287	pfam_number	pfam12838	Fer4_7	RUMHYD_RS14610
RUMHYD_01272	pfam_number	pfam12840	HTH_20	RUMHYD_RS05685
RUMHYD_01307	pfam_number	pfam12844	HTH_19	RUMHYD_RS05835
RUMHYD_03094	pfam_number	pfam12847	Methyltransf_18	RUMHYD_RS13775
RUMHYD_00349	pfam_number	pfam12848	ABC_tran_Xtn	RUMHYD_RS01540
RUMHYD_00798	pfam_number	pfam12848	ABC_tran_Xtn	RUMHYD_RS03565
RUMHYD_02658	pfam_number	pfam12848	ABC_tran_Xtn	RUMHYD_RS11805
RUMHYD_02681	pfam_number	pfam12848	ABC_tran_Xtn	RUMHYD_RS11900
RUMHYD_00185	pfam_number	pfam12849	PBP_like_2	RUMHYD_RS00805
RUMHYD_00185	pfam_number	pfam12849	PBP_like_2	RUMHYD_RS00805
RUMHYD_00610	pfam_number	pfam12849	PBP_like_2	RUMHYD_RS02730
RUMHYD_03656	pfam_number	pfam12849	PBP_like_2	RUMHYD_RS16200
RUMHYD_03656	pfam_number	pfam12849	PBP_like_2	RUMHYD_RS16200
RUMHYD_01650	pfam_number	pfam12850	Metallophos_2	RUMHYD_RS07345
RUMHYD_02632	pfam_number	pfam12850	Metallophos_2	RUMHYD_RS11700
RUMHYD_03127	pfam_number	pfam12850	Metallophos_2	RUMHYD_RS13905
RUMHYD_03130	pfam_number	pfam12850	Metallophos_2	RUMHYD_RS13920
RUMHYD_03753	pfam_number	pfam12850	Metallophos_2	RUMHYD_RS16630
RUMHYD_01443	pfam_number	pfam12873	DUF3825	RUMHYD_RS06410
RUMHYD_02644	pfam_number	pfam12892	FctA	RUMHYD_RS17655
RUMHYD_02644	pfam_number	pfam12892	FctA	RUMHYD_RS17655
RUMHYD_01999	pfam_number	pfam12897	Aminotran_MocR	RUMHYD_RS08925
RUMHYD_03762	pfam_number	pfam12897	Aminotran_MocR	RUMHYD_RS16675
RUMHYD_01821	pfam_number	pfam12900	Pyridox_ox_2	RUMHYD_RS08100
RUMHYD_00465	pfam_number	pfam12911	OppC_N	RUMHYD_RS02080
RUMHYD_00639	pfam_number	pfam12911	OppC_N	RUMHYD_RS02850
RUMHYD_02294	pfam_number	pfam12911	OppC_N	RUMHYD_RS10185
RUMHYD_01599	pfam_number	pfam12974	Phosphonate-bd	RUMHYD_RS07120
RUMHYD_03725	pfam_number	pfam12997	DUF3881	RUMHYD_RS16495
RUMHYD_02458	pfam_number	pfam13023	HD_3	RUMHYD_RS10945
RUMHYD_00543	pfam_number	pfam13026	DUF3887	RUMHYD_RS02440
RUMHYD_00291	pfam_number	pfam13083	KH_4	RUMHYD_RS01290
RUMHYD_03777	pfam_number	pfam13083	KH_4	RUMHYD_RS16740
RUMHYD_00899	pfam_number	pfam13089	PP_kinase_N	RUMHYD_RS04020
RUMHYD_00899	pfam_number	pfam13090	PP_kinase_C	RUMHYD_RS04020
RUMHYD_00565	pfam_number	pfam13091	PLDc_2	RUMHYD_RS02540
RUMHYD_00565	pfam_number	pfam13091	PLDc_2	RUMHYD_RS02540
RUMHYD_03424	pfam_number	pfam13091	PLDc_2	NA
RUMHYD_03424	pfam_number	pfam13091	PLDc_2	NA
RUMHYD_03092	pfam_number	pfam13155	Toprim_2	RUMHYD_RS13765
RUMHYD_00051	pfam_number	pfam13165	SCIFF	RUMHYD_RS00220
RUMHYD_03159	pfam_number	pfam13167	GTP-bdg_N	RUMHYD_RS14060
RUMHYD_03886	pfam_number	pfam13170	DUF4003	RUMHYD_RS17200
RUMHYD_03583	pfam_number	pfam13177	DNA_pol3_delta2	RUMHYD_RS15890
RUMHYD_03804	pfam_number	pfam13177	DNA_pol3_delta2	RUMHYD_RS16860
RUMHYD_02167	pfam_number	pfam13180	PDZ_2	RUMHYD_RS09635
RUMHYD_02554	pfam_number	pfam13180	PDZ_2	RUMHYD_RS11360
RUMHYD_02884	pfam_number	pfam13180	PDZ_2	RUMHYD_RS12855
RUMHYD_03082	pfam_number	pfam13180	PDZ_2	RUMHYD_RS13730
RUMHYD_03082	pfam_number	pfam13180	PDZ_2	RUMHYD_RS13730
RUMHYD_03105	pfam_number	pfam13180	PDZ_2	RUMHYD_RS13820
RUMHYD_03051	pfam_number	pfam13181	TPR_8	RUMHYD_RS13585
RUMHYD_03158	pfam_number	pfam13181	TPR_8	RUMHYD_RS14055
RUMHYD_00917	pfam_number	pfam13184	KH_5	RUMHYD_RS04110
RUMHYD_00178	pfam_number	pfam13186	SPASM	RUMHYD_RS00775
RUMHYD_00973	pfam_number	pfam13186	SPASM	RUMHYD_RS17490
RUMHYD_00600	pfam_number	pfam13187	Fer4_9	RUMHYD_RS02685
RUMHYD_02495	pfam_number	pfam13187	Fer4_9	RUMHYD_RS11110
RUMHYD_02955	pfam_number	pfam13187	Fer4_9	RUMHYD_RS13160
RUMHYD_00433	pfam_number	pfam13189	Cytidylate_kin2	RUMHYD_RS01930
RUMHYD_01809	pfam_number	pfam13189	Cytidylate_kin2	RUMHYD_RS08055
RUMHYD_03074	pfam_number	pfam13189	Cytidylate_kin2	RUMHYD_RS13695
RUMHYD_03192	pfam_number	pfam13192	Thioredoxin_3	RUMHYD_RS14195
RUMHYD_01040	pfam_number	pfam13203	DUF2201_N	RUMHYD_RS04660
RUMHYD_02731	pfam_number	pfam13229	Beta_helix	RUMHYD_RS12135
RUMHYD_03386	pfam_number	pfam13229	Beta_helix	RUMHYD_RS15055
RUMHYD_00716	pfam_number	pfam13237	Fer4_10	RUMHYD_RS03185
RUMHYD_01110	pfam_number	pfam13237	Fer4_10	RUMHYD_RS04975
RUMHYD_01187	pfam_number	pfam13237	Fer4_10	NA
RUMHYD_01582	pfam_number	pfam13240	zinc_ribbon_2	RUMHYD_RS07030
RUMHYD_02100	pfam_number	pfam13240	zinc_ribbon_2	RUMHYD_RS09325
RUMHYD_00212	pfam_number	pfam13241	NAD_binding_7	RUMHYD_RS00935
RUMHYD_00863	pfam_number	pfam13242	Hydrolase_like	RUMHYD_RS03850
RUMHYD_00656	pfam_number	pfam13245	AAA_19	RUMHYD_RS02925
RUMHYD_01656	pfam_number	pfam13246	Cation_ATPase	RUMHYD_RS07370
RUMHYD_02413	pfam_number	pfam13247	Fer4_11	RUMHYD_RS10730
RUMHYD_00328	pfam_number	pfam13263	PHP_C	RUMHYD_RS01455
RUMHYD_03786	pfam_number	pfam13275	S4_2	RUMHYD_RS16780
RUMHYD_02174	pfam_number	pfam13280	WYL	RUMHYD_RS09660
RUMHYD_02398	pfam_number	pfam13280	WYL	RUMHYD_RS10660
RUMHYD_03091	pfam_number	pfam13286	HD_assoc	RUMHYD_RS13760
RUMHYD_03081	pfam_number	pfam13288	DXPR_C	RUMHYD_RS13725
RUMHYD_00372	pfam_number	pfam13290	CHB_HEX_C_1	RUMHYD_RS01640
RUMHYD_00059	pfam_number	pfam13291	ACT_4	RUMHYD_RS00245
RUMHYD_01884	pfam_number	pfam13292	DXP_synthase_N	RUMHYD_RS08415
RUMHYD_01365	pfam_number	pfam13302	Acetyltransf_3	RUMHYD_RS06070
RUMHYD_02613	pfam_number	pfam13303	PTS_EIIC_2	RUMHYD_RS11615
RUMHYD_01069	pfam_number	pfam13305	WHG	RUMHYD_RS04790
RUMHYD_03190	pfam_number	pfam13305	WHG	RUMHYD_RS14185
RUMHYD_00808	pfam_number	pfam13306	LRR_5	RUMHYD_RS17475
RUMHYD_00817	pfam_number	pfam13306	LRR_5	RUMHYD_RS03635
RUMHYD_03154	pfam_number	pfam13306	LRR_5	RUMHYD_RS14035
RUMHYD_03388	pfam_number	pfam13306	LRR_5	RUMHYD_RS15065
RUMHYD_03388	pfam_number	pfam13306	LRR_5	RUMHYD_RS15065
RUMHYD_03388	pfam_number	pfam13306	LRR_5	RUMHYD_RS15065
RUMHYD_03389	pfam_number	pfam13306	LRR_5	RUMHYD_RS15070
RUMHYD_03389	pfam_number	pfam13306	LRR_5	RUMHYD_RS15070
RUMHYD_03389	pfam_number	pfam13306	LRR_5	RUMHYD_RS15070
RUMHYD_02411	pfam_number	pfam13307	Helicase_C_2	RUMHYD_RS10720
RUMHYD_02100	pfam_number	pfam13308	YARHG	RUMHYD_RS09325
RUMHYD_00902	pfam_number	pfam13309	HTH_22	RUMHYD_RS04035
RUMHYD_02160	pfam_number	pfam13311	DUF4080	RUMHYD_RS09600
RUMHYD_02924	pfam_number	pfam13320	DUF4091	RUMHYD_RS13020
RUMHYD_00059	pfam_number	pfam13328	HD_4	RUMHYD_RS00245
RUMHYD_02966	pfam_number	pfam13335	Mg_chelatase_C	RUMHYD_RS13200
RUMHYD_03292	pfam_number	pfam13336	AcetylCoA_hyd_C	RUMHYD_RS14635
RUMHYD_00719	pfam_number	pfam13343	SBP_bac_6	RUMHYD_RS03200
RUMHYD_02639	pfam_number	pfam13343	SBP_bac_6	RUMHYD_RS11735
RUMHYD_01726	pfam_number	pfam13346	ABC2_membrane_5	RUMHYD_RS07670
RUMHYD_02085	pfam_number	pfam13346	ABC2_membrane_5	RUMHYD_RS09265
RUMHYD_02210	pfam_number	pfam13346	ABC2_membrane_5	RUMHYD_RS09810
RUMHYD_00522	pfam_number	pfam13349	DUF4097	RUMHYD_RS02350
RUMHYD_02736	pfam_number	pfam13349	DUF4097	RUMHYD_RS12155
RUMHYD_01673	pfam_number	pfam13350	Y_phosphatase3	RUMHYD_RS07445
RUMHYD_00055	pfam_number	pfam13353	Fer4_12	RUMHYD_RS00225
RUMHYD_00928	pfam_number	pfam13353	Fer4_12	RUMHYD_RS04165
RUMHYD_00973	pfam_number	pfam13353	Fer4_12	RUMHYD_RS17490
RUMHYD_02663	pfam_number	pfam13353	Fer4_12	RUMHYD_RS11825
RUMHYD_03017	pfam_number	pfam13353	Fer4_12	RUMHYD_RS13435
RUMHYD_03587	pfam_number	pfam13353	Fer4_12	RUMHYD_RS15905
RUMHYD_03888	pfam_number	pfam13353	Fer4_12	RUMHYD_RS17210
RUMHYD_01589	pfam_number	pfam13354	Beta-lactamase2	RUMHYD_RS07070
RUMHYD_02415	pfam_number	pfam13354	Beta-lactamase2	NA
RUMHYD_03534	pfam_number	pfam13360	PQQ_2	RUMHYD_RS15700
RUMHYD_01867	pfam_number	pfam13361	UvrD_C	RUMHYD_RS08335
RUMHYD_02620	pfam_number	pfam13361	UvrD_C	RUMHYD_RS11645
RUMHYD_02729	pfam_number	pfam13361	UvrD_C	RUMHYD_RS12125
RUMHYD_02167	pfam_number	pfam13365	Trypsin_2	RUMHYD_RS09635
RUMHYD_02554	pfam_number	pfam13365	Trypsin_2	RUMHYD_RS11360
RUMHYD_03105	pfam_number	pfam13365	Trypsin_2	RUMHYD_RS13820
RUMHYD_00530	pfam_number	pfam13375	RnfC_N	RUMHYD_RS02390
RUMHYD_01187	pfam_number	pfam13375	RnfC_N	NA
RUMHYD_00226	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS01000
RUMHYD_02194	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS09740
RUMHYD_02226	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS09890
RUMHYD_02244	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS09970
RUMHYD_02245	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS09975
RUMHYD_02246	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS18075
RUMHYD_03002	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS13370
RUMHYD_03218	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS14290
RUMHYD_03374	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS15010
RUMHYD_03520	pfam_number	pfam13377	Peripla_BP_3	RUMHYD_RS15650
RUMHYD_03502	pfam_number	pfam13378	MR_MLE_C	RUMHYD_RS15590
RUMHYD_02482	pfam_number	pfam13380	CoA_binding_2	RUMHYD_RS11050
RUMHYD_03335	pfam_number	pfam13392	HNH_3	RUMHYD_RS14830
RUMHYD_03339	pfam_number	pfam13392	HNH_3	RUMHYD_RS17755
RUMHYD_03351	pfam_number	pfam13392	HNH_3	RUMHYD_RS14900
RUMHYD_00063	pfam_number	pfam13393	tRNA-synt_His	RUMHYD_RS00265
RUMHYD_00478	pfam_number	pfam13393	tRNA-synt_His	RUMHYD_RS02145
RUMHYD_00664	pfam_number	pfam13394	Fer4_14	RUMHYD_RS02950
RUMHYD_02577	pfam_number	pfam13394	Fer4_14	RUMHYD_RS11455
RUMHYD_01288	pfam_number	pfam13395	HNH_4	RUMHYD_RS17935
RUMHYD_00565	pfam_number	pfam13396	PLDc_N	RUMHYD_RS02540
RUMHYD_01271	pfam_number	pfam13396	PLDc_N	RUMHYD_RS05680
RUMHYD_00947	pfam_number	pfam13404	HTH_AsnC-type	RUMHYD_RS04245
RUMHYD_00006	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS00025
RUMHYD_00162	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS00700
RUMHYD_00280	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS01235
RUMHYD_00702	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS03115
RUMHYD_01099	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS04920
RUMHYD_01355	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS06030
RUMHYD_01382	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS06145
RUMHYD_01685	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS07495
RUMHYD_02127	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS09450
RUMHYD_02250	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS09995
RUMHYD_02399	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS10665
RUMHYD_03173	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS14110
RUMHYD_03378	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS15030
RUMHYD_03419	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS15195
RUMHYD_03877	pfam_number	pfam13407	Peripla_BP_4	RUMHYD_RS17160
RUMHYD_01011	pfam_number	pfam13408	Zn_ribbon_recom	RUMHYD_RS04530
RUMHYD_03676	pfam_number	pfam13408	Zn_ribbon_recom	RUMHYD_RS16285
RUMHYD_03677	pfam_number	pfam13408	Zn_ribbon_recom	RUMHYD_RS16290
RUMHYD_00615	pfam_number	pfam13411	MerR_1	RUMHYD_RS02755
RUMHYD_01396	pfam_number	pfam13411	MerR_1	RUMHYD_RS06215
RUMHYD_01431	pfam_number	pfam13411	MerR_1	RUMHYD_RS06360
RUMHYD_01434	pfam_number	pfam13411	MerR_1	RUMHYD_RS06370
RUMHYD_01434	pfam_number	pfam13411	MerR_1	RUMHYD_RS06370
RUMHYD_01437	pfam_number	pfam13411	MerR_1	RUMHYD_RS06385
RUMHYD_02082	pfam_number	pfam13411	MerR_1	RUMHYD_RS09250
RUMHYD_02131	pfam_number	pfam13411	MerR_1	RUMHYD_RS09470
RUMHYD_02493	pfam_number	pfam13411	MerR_1	RUMHYD_RS11105
RUMHYD_02525	pfam_number	pfam13411	MerR_1	RUMHYD_RS11230
RUMHYD_02657	pfam_number	pfam13411	MerR_1	RUMHYD_RS11800
RUMHYD_03168	pfam_number	pfam13412	HTH_24	RUMHYD_RS14095
RUMHYD_03853	pfam_number	pfam13412	HTH_24	RUMHYD_RS17060
RUMHYD_00073	pfam_number	pfam13416	SBP_bac_8	RUMHYD_RS00305
RUMHYD_01640	pfam_number	pfam13416	SBP_bac_8	RUMHYD_RS07295
RUMHYD_02196	pfam_number	pfam13416	SBP_bac_8	RUMHYD_RS09745
RUMHYD_02227	pfam_number	pfam13416	SBP_bac_8	RUMHYD_RS09895
RUMHYD_03492	pfam_number	pfam13416	SBP_bac_8	RUMHYD_RS15550
RUMHYD_03517	pfam_number	pfam13416	SBP_bac_8	RUMHYD_RS15640
RUMHYD_00037	pfam_number	pfam13419	HAD_2	RUMHYD_RS00155
RUMHYD_00484	pfam_number	pfam13419	HAD_2	RUMHYD_RS02175
RUMHYD_00654	pfam_number	pfam13419	HAD_2	RUMHYD_RS17470
RUMHYD_02435	pfam_number	pfam13419	HAD_2	RUMHYD_RS10840
RUMHYD_02641	pfam_number	pfam13419	HAD_2	RUMHYD_RS11745
RUMHYD_03009	pfam_number	pfam13419	HAD_2	RUMHYD_RS13400
RUMHYD_03041	pfam_number	pfam13419	HAD_2	RUMHYD_RS13540
RUMHYD_03072	pfam_number	pfam13419	HAD_2	NA
RUMHYD_03261	pfam_number	pfam13419	HAD_2	RUMHYD_RS14495
RUMHYD_03510	pfam_number	pfam13419	HAD_2	RUMHYD_RS15605
RUMHYD_03000	pfam_number	pfam13429	TPR_15	RUMHYD_RS17695
RUMHYD_03158	pfam_number	pfam13432	TPR_16	RUMHYD_RS14055
RUMHYD_00837	pfam_number	pfam13437	HlyD_3	RUMHYD_RS03730
RUMHYD_00982	pfam_number	pfam13437	HlyD_3	RUMHYD_RS04415
RUMHYD_00094	pfam_number	pfam13439	Glyco_transf_4	RUMHYD_RS00410
RUMHYD_00363	pfam_number	pfam13439	Glyco_transf_4	RUMHYD_RS01610
RUMHYD_00758	pfam_number	pfam13439	Glyco_transf_4	RUMHYD_RS03375
RUMHYD_00104	pfam_number	pfam13443	HTH_26	RUMHYD_RS00450
RUMHYD_00911	pfam_number	pfam13443	HTH_26	RUMHYD_RS04080
RUMHYD_01734	pfam_number	pfam13443	HTH_26	RUMHYD_RS18010
RUMHYD_00148	pfam_number	pfam13450	NAD_binding_8	NA
RUMHYD_00359	pfam_number	pfam13450	NAD_binding_8	RUMHYD_RS01595
RUMHYD_00414	pfam_number	pfam13450	NAD_binding_8	RUMHYD_RS01835
RUMHYD_00123	pfam_number	pfam13458	Peripla_BP_6	RUMHYD_RS00540
RUMHYD_00934	pfam_number	pfam13458	Peripla_BP_6	RUMHYD_RS04190
RUMHYD_01804	pfam_number	pfam13458	Peripla_BP_6	RUMHYD_RS08030
RUMHYD_02015	pfam_number	pfam13458	Peripla_BP_6	RUMHYD_RS08985
